id,label
http://www.orpha.net/ORDO/Orphanet_254463,Lichen planus pigmentosus
http://www.orpha.net/ORDO/Orphanet_254478,Lichen planus pemphigoides
http://www.orpha.net/ORDO/Orphanet_254492,Frontal fibrosing alopecia
http://www.orpha.net/ORDO/Orphanet_254516,Temple syndrome
http://www.orpha.net/ORDO/Orphanet_254519,Kagami-Ogata syndrome
http://www.orpha.net/ORDO/Orphanet_254698,Epithelioid trophoblastic tumor
http://www.orpha.net/ORDO/Orphanet_2547,Microphthalmia-microtia-fetal akinesia syndrome
http://www.orpha.net/ORDO/Orphanet_254704,Genetic hyperferritinemia without iron overload
http://www.orpha.net/ORDO/Orphanet_254851,Mitochondrial DNA-related dystonia
http://www.orpha.net/ORDO/Orphanet_254854,Pure mitochondrial myopathy
http://www.orpha.net/ORDO/Orphanet_254857,Lethal infantile mitochondrial myopathy
http://www.orpha.net/ORDO/Orphanet_254864,Mitochondrial myopathy with reversible cytochrome C oxidase deficiency
http://www.orpha.net/ORDO/Orphanet_254875,"Mitochondrial DNA depletion syndrome, myopathic form"
http://www.orpha.net/ORDO/Orphanet_254881,Spinocerebellar ataxia with epilepsy
http://www.orpha.net/ORDO/Orphanet_254886,Autosomal recessive progressive external ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_254892,Autosomal dominant progressive external ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_254898,Deafness-encephaloneuropathy-obesity-valvulopathy syndrome
http://www.orpha.net/ORDO/Orphanet_2549,Oculoauriculovertebral spectrum with radial defects
http://www.orpha.net/ORDO/Orphanet_254902,Renal tubulopathy-encephalopathy-liver failure syndrome
http://www.orpha.net/ORDO/Orphanet_254905,Isolated cytochrome C oxidase deficiency
http://www.orpha.net/ORDO/Orphanet_254913,Isolated ATP synthase deficiency
http://www.orpha.net/ORDO/Orphanet_254920,Combined oxidative phosphorylation defect type 2
http://www.orpha.net/ORDO/Orphanet_254925,Combined oxidative phosphorylation defect type 4
http://www.orpha.net/ORDO/Orphanet_254930,Combined oxidative phosphorylation defect type 7
http://www.orpha.net/ORDO/Orphanet_2551,Microspherophakia-metaphyseal dysplasia syndrome
http://www.orpha.net/ORDO/Orphanet_255132,Adult-onset autosomal recessive sideroblastic anemia
http://www.orpha.net/ORDO/Orphanet_2552,Microsporidiosis
http://www.orpha.net/ORDO/Orphanet_255210,Mitochondrial DNA-associated Leigh syndrome
http://www.orpha.net/ORDO/Orphanet_255229,Navajo neurohepatopathy
http://www.orpha.net/ORDO/Orphanet_255235,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy"
http://www.orpha.net/ORDO/Orphanet_2554,Ear-patella-short stature syndrome
http://www.orpha.net/ORDO/Orphanet_2556,Microphthalmia with linear skin defects syndrome
http://www.orpha.net/ORDO/Orphanet_2557,Mietens syndrome
http://www.orpha.net/ORDO/Orphanet_2558,Mikati-Najjar-Sahli syndrome
http://www.orpha.net/ORDO/Orphanet_256,Early-onset generalized limb-onset dystonia
http://www.orpha.net/ORDO/Orphanet_2560,Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome
http://www.orpha.net/ORDO/Orphanet_2561,Pyramidal molars-abnormal upper lip syndrome
http://www.orpha.net/ORDO/Orphanet_2563,MOMO syndrome
http://www.orpha.net/ORDO/Orphanet_2564,Tetramelic monodactyly
http://www.orpha.net/ORDO/Orphanet_2565,Mononen-Karnes-Senac syndrome
http://www.orpha.net/ORDO/Orphanet_2566,Chronic Epstein-Barr virus infection syndrome
http://www.orpha.net/ORDO/Orphanet_257,Epidermolysis bullosa simplex with muscular dystrophy
http://www.orpha.net/ORDO/Orphanet_2570,Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome
http://www.orpha.net/ORDO/Orphanet_2571,X-linked immunoneurologic disorder
http://www.orpha.net/ORDO/Orphanet_2572,Spastic ataxia-corneal dystrophy syndrome
http://www.orpha.net/ORDO/Orphanet_2573,Moyamoya disease
http://www.orpha.net/ORDO/Orphanet_2574,Moynahan syndrome
http://www.orpha.net/ORDO/Orphanet_2575,Cystic fibrosis-gastritis-megaloblastic anemia syndrome
http://www.orpha.net/ORDO/Orphanet_2576,Mulibrey nanism
http://www.orpha.net/ORDO/Orphanet_2579,Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
http://www.orpha.net/ORDO/Orphanet_258,Laminin subunit alpha 2-related congenital muscular dystrophy
http://www.orpha.net/ORDO/Orphanet_2582,Myalgia-eosinophilia syndrome associated with tryptophan
http://www.orpha.net/ORDO/Orphanet_2583,Mycetoma
http://www.orpha.net/ORDO/Orphanet_2584,Classic mycosis fungoides
http://www.orpha.net/ORDO/Orphanet_2585,Ataxia-pancytopenia syndrome
http://www.orpha.net/ORDO/Orphanet_2587,Myeloperoxidase deficiency
http://www.orpha.net/ORDO/Orphanet_2588,Myhre syndrome
http://www.orpha.net/ORDO/Orphanet_2589,Myoclonus-cerebellar ataxia-deafness syndrome
http://www.orpha.net/ORDO/Orphanet_2590,Spinal muscular atrophy-progressive myoclonic epilepsy syndrome
http://www.orpha.net/ORDO/Orphanet_2591,Infantile myofibromatosis
http://www.orpha.net/ORDO/Orphanet_2593,Tubular aggregate myopathy
http://www.orpha.net/ORDO/Orphanet_2596,Myopathy and diabetes mellitus
http://www.orpha.net/ORDO/Orphanet_25968,Self-limited childhood occipital epilepsy
http://www.orpha.net/ORDO/Orphanet_2597,Mitochondrial myopathy-lactic acidosis-deafness syndrome
http://www.orpha.net/ORDO/Orphanet_2598,Mitochondrial myopathy and sideroblastic anemia
http://www.orpha.net/ORDO/Orphanet_25980,X-linked myopathy with excessive autophagy
http://www.orpha.net/ORDO/Orphanet_26,Methylmalonic acidemia with homocystinuria
http://www.orpha.net/ORDO/Orphanet_260305,Autosomal recessive sideroblastic anemia
http://www.orpha.net/ORDO/Orphanet_2604,Familial visceral myopathy
http://www.orpha.net/ORDO/Orphanet_2608,N syndrome
http://www.orpha.net/ORDO/Orphanet_2609,Isolated complex I deficiency
http://www.orpha.net/ORDO/Orphanet_261,Emery-Dreifuss muscular dystrophy
http://www.orpha.net/ORDO/Orphanet_26106,Hereditary diffuse gastric cancer
http://www.orpha.net/ORDO/Orphanet_2611,Linear verrucous nevus syndrome
http://www.orpha.net/ORDO/Orphanet_261102,Distal 7q11.23 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261112,Monosomy 9p syndrome
http://www.orpha.net/ORDO/Orphanet_261120,14q11.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261183,15q11.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261197,Proximal 16p11.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_2612,Linear nevus sebaceus syndrome
http://www.orpha.net/ORDO/Orphanet_261204,16p11.2p12.2 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261211,16p11.2p12.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261222,Distal 16p11.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261229,14q11.2 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261236,16p13.11 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261243,16p13.11 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261250,16q24.3 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261257,Distal 17p13.3 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261265,17q12 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261272,17q12 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261279,17q23.1q23.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261290,Trisomy 17p syndrome
http://www.orpha.net/ORDO/Orphanet_261295,20p12.3 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_2613,Nail-patella-like renal disease
http://www.orpha.net/ORDO/Orphanet_261304,Paternal 20q13.2q13.3 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261311,20q13.33 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261318,Trisomy 20p syndrome
http://www.orpha.net/ORDO/Orphanet_261323,21q22.11q22.12 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261330,Distal 22q11.2 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_261337,Distal 22q11.2 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_261344,Trisomy 1q syndrome
http://www.orpha.net/ORDO/Orphanet_261349,2p15p16.1 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_26137,Juvenile temporal arteritis
http://www.orpha.net/ORDO/Orphanet_2614,Nail-patella syndrome
http://www.orpha.net/ORDO/Orphanet_261476,Xp21 deletion syndrome
http://www.orpha.net/ORDO/Orphanet_261483,Xq27.3q28 duplication syndrome
http://www.orpha.net/ORDO/Orphanet_261494,Kleefstra syndrome
http://www.orpha.net/ORDO/Orphanet_261501,Atypical Norrie disease due to Xp11.3 microdeletion
http://www.orpha.net/ORDO/Orphanet_261519,Maternal uniparental disomy of chromosome X syndrome
http://www.orpha.net/ORDO/Orphanet_261524,Paternal uniparental disomy of chromosome X syndrome
http://www.orpha.net/ORDO/Orphanet_261529,Ring chromosome Y syndrome
http://www.orpha.net/ORDO/Orphanet_261534,"49,XXXYY syndrome"
http://www.orpha.net/ORDO/Orphanet_2616,3M syndrome
http://www.orpha.net/ORDO/Orphanet_2617,"Microcephalic primordial dwarfism, Montreal type"
http://www.orpha.net/ORDO/Orphanet_2619,"Brachydactylous dwarfism, Mseleni type"
http://www.orpha.net/ORDO/Orphanet_2623,Geleophysic dysplasia
http://www.orpha.net/ORDO/Orphanet_2631,Mesomelic dwarfism-cleft palate-camptodactyly syndrome
http://www.orpha.net/ORDO/Orphanet_2632,Langer mesomelic dysplasia
http://www.orpha.net/ORDO/Orphanet_263297,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency
http://www.orpha.net/ORDO/Orphanet_2633,"Mesomelic dysplasia, Nievergelt type"
http://www.orpha.net/ORDO/Orphanet_263347,MRCS syndrome
http://www.orpha.net/ORDO/Orphanet_263352,Postcardiotomy right ventricular failure
http://www.orpha.net/ORDO/Orphanet_2634,"Mesomelic dwarfism, Reinhardt-Pfeiffer type"
http://www.orpha.net/ORDO/Orphanet_263410,Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome
http://www.orpha.net/ORDO/Orphanet_263413,Angiosarcoma
http://www.orpha.net/ORDO/Orphanet_263425,Nevus of Ota
http://www.orpha.net/ORDO/Orphanet_263432,Nevus of Ito
http://www.orpha.net/ORDO/Orphanet_263435,Congenital smooth muscle hamartoma
http://www.orpha.net/ORDO/Orphanet_263455,Congenital hyperinsulinism due to HNF4A deficiency
http://www.orpha.net/ORDO/Orphanet_263458,Hyperinsulinism due to INSR deficiency
http://www.orpha.net/ORDO/Orphanet_263463,CHST3-related skeletal dysplasia
http://www.orpha.net/ORDO/Orphanet_263479,Fuchs heterochromic iridocyclitis
http://www.orpha.net/ORDO/Orphanet_26348,Acquired prothrombin deficiency
http://www.orpha.net/ORDO/Orphanet_263482,"Spondyloepimetaphyseal dysplasia, Maroteaux type"
http://www.orpha.net/ORDO/Orphanet_263487,COG5-CDG
http://www.orpha.net/ORDO/Orphanet_26349,Protein S acquired deficiency
http://www.orpha.net/ORDO/Orphanet_263494,DPM3-CDG
http://www.orpha.net/ORDO/Orphanet_2635,Metatropic dysplasia
http://www.orpha.net/ORDO/Orphanet_263501,COG4-CDG
http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG
http://www.orpha.net/ORDO/Orphanet_263516,Progressive myoclonic epilepsy type 3
http://www.orpha.net/ORDO/Orphanet_263524,Acute necrotizing encephalopathy of childhood
http://www.orpha.net/ORDO/Orphanet_263534,Acral peeling skin syndrome
http://www.orpha.net/ORDO/Orphanet_263543,Generalized peeling skin syndrome
http://www.orpha.net/ORDO/Orphanet_2636,Microcephalic osteodysplastic primordial dwarfism types I and III
http://www.orpha.net/ORDO/Orphanet_263662,Familial multiple meningioma
http://www.orpha.net/ORDO/Orphanet_263665,NK-cell enteropathy
http://www.orpha.net/ORDO/Orphanet_2637,Microcephalic osteodysplastic primordial dwarfism type II
http://www.orpha.net/ORDO/Orphanet_2639,Fibular aplasia-complex brachydactyly syndrome
http://www.orpha.net/ORDO/Orphanet_264200,14q22q23 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_2643,"Microcephalic primordial dwarfism, Toriello type"
http://www.orpha.net/ORDO/Orphanet_264450,Trisomy 8p syndrome
http://www.orpha.net/ORDO/Orphanet_2645,Osteoglosphonic dysplasia
http://www.orpha.net/ORDO/Orphanet_264580,Glycogen storage disease due to liver phosphorylase kinase deficiency
http://www.orpha.net/ORDO/Orphanet_264675,Hereditary pulmonary alveolar proteinosis
http://www.orpha.net/ORDO/Orphanet_264688,Congenital chylothorax
http://www.orpha.net/ORDO/Orphanet_264691,Isolated pulmonary capillaritis
http://www.orpha.net/ORDO/Orphanet_264978,Drug or radiation exposure-related interstitial lung disease
http://www.orpha.net/ORDO/Orphanet_2655,Thanatophoric dysplasia
http://www.orpha.net/ORDO/Orphanet_2658,Lenz-Majewski hyperostotic dwarfism
http://www.orpha.net/ORDO/Orphanet_266,Autosomal dominant limb-girdle muscular dystrophy type 1A
http://www.orpha.net/ORDO/Orphanet_2662,Keipert syndrome
http://www.orpha.net/ORDO/Orphanet_2663,Nathalie syndrome
http://www.orpha.net/ORDO/Orphanet_2665,Congenital mesoblastic nephroma
http://www.orpha.net/ORDO/Orphanet_2666,Adult familial nephronophthisis-spastic quadriparesia syndrome
http://www.orpha.net/ORDO/Orphanet_2668,Nephropathy-deafness-hyperparathyroidism syndrome
http://www.orpha.net/ORDO/Orphanet_2669,Nephrosis-deafness-urinary tract-digital malformations syndrome
http://www.orpha.net/ORDO/Orphanet_267,Calpain-3-related limb-girdle muscular dystrophy R1
http://www.orpha.net/ORDO/Orphanet_2670,Pierson syndrome
http://www.orpha.net/ORDO/Orphanet_2671,Neu-Laxova syndrome
http://www.orpha.net/ORDO/Orphanet_2672,Neuhauser-Eichner-Opitz syndrome
http://www.orpha.net/ORDO/Orphanet_2673,Neurofaciodigitorenal syndrome
http://www.orpha.net/ORDO/Orphanet_2674,Cyprus facial-neuromusculoskeletal syndrome
http://www.orpha.net/ORDO/Orphanet_2678,Familial isolated café-au-lait macules
http://www.orpha.net/ORDO/Orphanet_26790,Pseudomyxoma peritonei
http://www.orpha.net/ORDO/Orphanet_26791,Multiple acyl-CoA dehydrogenase deficiency
http://www.orpha.net/ORDO/Orphanet_26792,Short chain acyl-CoA dehydrogenase deficiency
http://www.orpha.net/ORDO/Orphanet_26793,Very long chain acyl-CoA dehydrogenase deficiency
http://www.orpha.net/ORDO/Orphanet_268,Dysferlin-related limb-girdle muscular dystrophy R2
http://www.orpha.net/ORDO/Orphanet_2680,Hypomyelination neuropathy-arthrogryposis syndrome
http://www.orpha.net/ORDO/Orphanet_268114,RAS-associated autoimmune leukoproliferative disease
http://www.orpha.net/ORDO/Orphanet_268129,Spheroid body myopathy
http://www.orpha.net/ORDO/Orphanet_268139,Intraocular medulloepithelioma
http://www.orpha.net/ORDO/Orphanet_268249,Mycophenolate mofetil embryopathy
http://www.orpha.net/ORDO/Orphanet_268316,Complication in hemodialysis
http://www.orpha.net/ORDO/Orphanet_268322,Hereditary thrombocytopenia with normal platelets
http://www.orpha.net/ORDO/Orphanet_2686,Cyclic neutropenia
http://www.orpha.net/ORDO/Orphanet_2688,Adult idiopathic neutropenia
http://www.orpha.net/ORDO/Orphanet_268810,Isolated posterior meningocele
http://www.orpha.net/ORDO/Orphanet_268820,Cranial meningocele
http://www.orpha.net/ORDO/Orphanet_268861,Primary tethered cord syndrome
http://www.orpha.net/ORDO/Orphanet_268865,Neurenteric cyst
http://www.orpha.net/ORDO/Orphanet_268868,Isolated amyelia
http://www.orpha.net/ORDO/Orphanet_268882,Arnold-Chiari malformation type I
http://www.orpha.net/ORDO/Orphanet_268936,Isolated arhinencephaly
http://www.orpha.net/ORDO/Orphanet_268940,Bilateral polymicrogyria
http://www.orpha.net/ORDO/Orphanet_268943,Unilateral polymicrogyria
http://www.orpha.net/ORDO/Orphanet_269,Facioscapulohumeral dystrophy
http://www.orpha.net/ORDO/Orphanet_2690,Neutropenia-monocytopenia-deafness syndrome
http://www.orpha.net/ORDO/Orphanet_269197,Glioependymal/ependymal cyst
http://www.orpha.net/ORDO/Orphanet_269203,Isolated cerebellar vermis agenesis
http://www.orpha.net/ORDO/Orphanet_269218,Isolated unilateral hemispheric cerebellar hypoplasia
http://www.orpha.net/ORDO/Orphanet_269221,Isolated bilateral hemispheric cerebellar hypoplasia
http://www.orpha.net/ORDO/Orphanet_269229,Pontine tegmental cap dysplasia
http://www.orpha.net/ORDO/Orphanet_2695,Bifid nose
http://www.orpha.net/ORDO/Orphanet_2697,Arthrogryposis-renal dysfunction-cholestasis syndrome
http://www.orpha.net/ORDO/Orphanet_2698,Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome
http://www.orpha.net/ORDO/Orphanet_2699,Median nodule of the upper lip
http://www.orpha.net/ORDO/Orphanet_27,Vitamin B12-unresponsive methylmalonic acidemia
http://www.orpha.net/ORDO/Orphanet_270,Oculopharyngeal muscular dystrophy
http://www.orpha.net/ORDO/Orphanet_2700,Noma
http://www.orpha.net/ORDO/Orphanet_2701,Noonan syndrome-like disorder with loose anagen hair
http://www.orpha.net/ORDO/Orphanet_2703,Port-wine nevi-mega cisterna magna-hydrocephalus syndrome
http://www.orpha.net/ORDO/Orphanet_2704,Urofacial syndrome
http://www.orpha.net/ORDO/Orphanet_2707,"Oculocerebrofacial syndrome, Kaufman type"
http://www.orpha.net/ORDO/Orphanet_2709,"Oculodental syndrome, Rutherfurd type"
http://www.orpha.net/ORDO/Orphanet_2710,Oculodentodigital dysplasia
http://www.orpha.net/ORDO/Orphanet_2712,Oculofaciocardiodental syndrome
http://www.orpha.net/ORDO/Orphanet_2713,Oculoosteocutaneous syndrome
http://www.orpha.net/ORDO/Orphanet_2714,Oculo-palato-cerebral syndrome
http://www.orpha.net/ORDO/Orphanet_2715,Severe oculo-renal-cerebellar syndrome
http://www.orpha.net/ORDO/Orphanet_2717,Oculotrichoanal syndrome
http://www.orpha.net/ORDO/Orphanet_2718,Oculotrichodysplasia
http://www.orpha.net/ORDO/Orphanet_271861,Hereditary ATTR amyloidosis
http://www.orpha.net/ORDO/Orphanet_2719,"Oculocerebral hypopigmentation syndrome, Cross type"
http://www.orpha.net/ORDO/Orphanet_272,"Congenital muscular dystrophy, Fukuyama type"
http://www.orpha.net/ORDO/Orphanet_2720,"Oculocerebral hypopigmentation syndrome, Preus type"
http://www.orpha.net/ORDO/Orphanet_2721,Odonto-onycho-dermal dysplasia
http://www.orpha.net/ORDO/Orphanet_2722,Odonto-onycho dysplasia-alopecia syndrome
http://www.orpha.net/ORDO/Orphanet_2723,Odontotrichomelic syndrome
http://www.orpha.net/ORDO/Orphanet_2724,Odontomatosis-aortae esophagus stenosis syndrome
http://www.orpha.net/ORDO/Orphanet_2728,"Blepharophimosis-intellectual disability syndrome, Ohdo type"
http://www.orpha.net/ORDO/Orphanet_273,Steinert myotonic dystrophy
http://www.orpha.net/ORDO/Orphanet_2730,Postaxial tetramelic oligodactyly
http://www.orpha.net/ORDO/Orphanet_2732,Olivopontocerebellar atrophy-deafness syndrome
http://www.orpha.net/ORDO/Orphanet_2733,Omodysplasia
http://www.orpha.net/ORDO/Orphanet_2736,Lethal omphalocele-cleft palate syndrome
http://www.orpha.net/ORDO/Orphanet_2737,Onchocerciasis
http://www.orpha.net/ORDO/Orphanet_274,Bernard-Soulier syndrome
http://www.orpha.net/ORDO/Orphanet_2741,Ophthalmomandibulomelic dysplasia
http://www.orpha.net/ORDO/Orphanet_2743,Ophthalmoplegia-intellectual disability-lingua scrotalis syndrome
http://www.orpha.net/ORDO/Orphanet_2744,Horizontal gaze palsy with progressive scoliosis
http://www.orpha.net/ORDO/Orphanet_2745,Opitz GBBB syndrome
http://www.orpha.net/ORDO/Orphanet_2746,Opsismodysplasia
http://www.orpha.net/ORDO/Orphanet_275,Severe combined immunodeficiency due to DCLRE1C deficiency
http://www.orpha.net/ORDO/Orphanet_2750,Orofaciodigital syndrome type 1
http://www.orpha.net/ORDO/Orphanet_2751,Orofaciodigital syndrome type 2
http://www.orpha.net/ORDO/Orphanet_2753,Orofaciodigital syndrome type 4
http://www.orpha.net/ORDO/Orphanet_2754,Orofaciodigital syndrome type 6
http://www.orpha.net/ORDO/Orphanet_2755,Orofaciodigital syndrome type 8
http://www.orpha.net/ORDO/Orphanet_275517,Autoimmune lymphoproliferative syndrome-recurrent viral infections due to CASP8 deficiency
http://www.orpha.net/ORDO/Orphanet_275523,Dianzani autoimmune lymphoproliferative disease
http://www.orpha.net/ORDO/Orphanet_275543,L1 syndrome
http://www.orpha.net/ORDO/Orphanet_275555,Preeclampsia
http://www.orpha.net/ORDO/Orphanet_275761,Lysosomal acid lipase deficiency
http://www.orpha.net/ORDO/Orphanet_275864,Behavioral variant of frontotemporal dementia
http://www.orpha.net/ORDO/Orphanet_275872,Frontotemporal dementia with motor neuron disease
http://www.orpha.net/ORDO/Orphanet_2759,Imperforate oropharynx-costovertebral anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_275944,Hemolytic disease of the newborn with Kell alloimmunization
http://www.orpha.net/ORDO/Orphanet_276,T-B+ severe combined immunodeficiency due to gamma chain deficiency
http://www.orpha.net/ORDO/Orphanet_2760,OSLAM syndrome
http://www.orpha.net/ORDO/Orphanet_276066,Bile acid CoA ligase deficiency and defective amidation
http://www.orpha.net/ORDO/Orphanet_276145,Malignant epithelial tumor of salivary glands
http://www.orpha.net/ORDO/Orphanet_276148,Benign epithelial tumor of salivary glands
http://www.orpha.net/ORDO/Orphanet_276152,Multiple endocrine neoplasia type 4
http://www.orpha.net/ORDO/Orphanet_276174,Idiopathic recurrent stupor
http://www.orpha.net/ORDO/Orphanet_276183,Spinocerebellar ataxia type 32
http://www.orpha.net/ORDO/Orphanet_276193,Spinocerebellar ataxia type 35
http://www.orpha.net/ORDO/Orphanet_276198,Spinocerebellar ataxia type 36
http://www.orpha.net/ORDO/Orphanet_2762,Progressive osseous heteroplasia
http://www.orpha.net/ORDO/Orphanet_276234,Non-syndromic male infertility due to sperm motility disorder
http://www.orpha.net/ORDO/Orphanet_276280,Hemihyperplasia-multiple lipomatosis syndrome
http://www.orpha.net/ORDO/Orphanet_2763,Osteocraniostenosis
http://www.orpha.net/ORDO/Orphanet_276399,Familial multinodular goiter
http://www.orpha.net/ORDO/Orphanet_2764,Osteochondritis dissecans
http://www.orpha.net/ORDO/Orphanet_276405,Hyperbiliverdinemia
http://www.orpha.net/ORDO/Orphanet_276413,10q22.3q23.3 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_276422,10q22.3q23.3 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_276429,Hypnic headache
http://www.orpha.net/ORDO/Orphanet_276432,Ogden syndrome
http://www.orpha.net/ORDO/Orphanet_276435,Lower motor neuron syndrome with late-adult onset
http://www.orpha.net/ORDO/Orphanet_276556,Hyperinsulinism due to UCP2 deficiency
http://www.orpha.net/ORDO/Orphanet_276575,Autosomal dominant hyperinsulinism due to SUR1 deficiency
http://www.orpha.net/ORDO/Orphanet_276580,Autosomal dominant hyperinsulinism due to Kir6.2 deficiency
http://www.orpha.net/ORDO/Orphanet_276598,Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency
http://www.orpha.net/ORDO/Orphanet_276603,Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency
http://www.orpha.net/ORDO/Orphanet_276608,Non-insulinoma pancreatogenous hypoglycemia syndrome
http://www.orpha.net/ORDO/Orphanet_276621,Sporadic pheochromocytoma/secreting paraganglioma
http://www.orpha.net/ORDO/Orphanet_276630,Symptomatic form of Coffin-Lowry syndrome in female carriers
http://www.orpha.net/ORDO/Orphanet_2767,Carpotarsal osteochondromatosis
http://www.orpha.net/ORDO/Orphanet_2768,Blount disease
http://www.orpha.net/ORDO/Orphanet_2769,"Familial osteodysplasia, Anderson type"
http://www.orpha.net/ORDO/Orphanet_277,Severe combined immunodeficiency due to adenosine deaminase deficiency
http://www.orpha.net/ORDO/Orphanet_2770,Nasu-Hakola disease
http://www.orpha.net/ORDO/Orphanet_2771,Bruck syndrome
http://www.orpha.net/ORDO/Orphanet_2772,Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome
http://www.orpha.net/ORDO/Orphanet_2773,Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome
http://www.orpha.net/ORDO/Orphanet_2774,Multicentric carpo-tarsal osteolysis with or without nephropathy
http://www.orpha.net/ORDO/Orphanet_2776,Autosomal recessive distal osteolysis syndrome
http://www.orpha.net/ORDO/Orphanet_2777,Osteomesopyknosis
http://www.orpha.net/ORDO/Orphanet_2779,Osteopathia striata-pigmentary dermopathy-white forelock syndrome
http://www.orpha.net/ORDO/Orphanet_2780,Osteopathia striata-cranial sclerosis syndrome
http://www.orpha.net/ORDO/Orphanet_2783,Autosomal dominant osteopetrosis type 1
http://www.orpha.net/ORDO/Orphanet_2785,Osteopetrosis with renal tubular acidosis
http://www.orpha.net/ORDO/Orphanet_2786,Osteoporosis-oculocutaneous hypopigmentation syndrome
http://www.orpha.net/ORDO/Orphanet_2788,Osteoporosis-pseudoglioma syndrome
http://www.orpha.net/ORDO/Orphanet_2789,Lateral meningocele syndrome
http://www.orpha.net/ORDO/Orphanet_2790,"Endosteal hyperostosis, Worth type"
http://www.orpha.net/ORDO/Orphanet_2791,Otodental syndrome
http://www.orpha.net/ORDO/Orphanet_2792,Otofaciocervical syndrome
http://www.orpha.net/ORDO/Orphanet_2793,Otoonychoperoneal syndrome
http://www.orpha.net/ORDO/Orphanet_2795,Fowler urethral sphincter dysfunction syndrome
http://www.orpha.net/ORDO/Orphanet_2796,Pachydermoperiostosis
http://www.orpha.net/ORDO/Orphanet_2798,Pachygyria-intellectual disability-epilepsy syndrome
http://www.orpha.net/ORDO/Orphanet_279882,Spasmus nutans
http://www.orpha.net/ORDO/Orphanet_279894,Toxic maculopathy due to antimalarial drugs
http://www.orpha.net/ORDO/Orphanet_279897,Primary oculocerebral lymphoma
http://www.orpha.net/ORDO/Orphanet_279904,Primary intraocular lymphoma
http://www.orpha.net/ORDO/Orphanet_279914,Intermediate uveitis
http://www.orpha.net/ORDO/Orphanet_279919,Infectious posterior uveitis
http://www.orpha.net/ORDO/Orphanet_279922,Infectious anterior uveitis
http://www.orpha.net/ORDO/Orphanet_279925,Infectious panuveitis
http://www.orpha.net/ORDO/Orphanet_279928,Paraneoplastic uveitis
http://www.orpha.net/ORDO/Orphanet_279934,"Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency"
http://www.orpha.net/ORDO/Orphanet_279943,Hereditary neutrophilia
http://www.orpha.net/ORDO/Orphanet_279947,Postorgasmic illness syndrome
http://www.orpha.net/ORDO/Orphanet_28,Vitamin B12-responsive methylmalonic acidemia
http://www.orpha.net/ORDO/Orphanet_280,Wolf-Hirschhorn syndrome
http://www.orpha.net/ORDO/Orphanet_2800,Extramammary Paget disease
http://www.orpha.net/ORDO/Orphanet_280062,Calciphylaxis
http://www.orpha.net/ORDO/Orphanet_280071,ALG11-CDG
http://www.orpha.net/ORDO/Orphanet_2801,Juvenile Paget disease
http://www.orpha.net/ORDO/Orphanet_280133,Complement component 3 deficiency
http://www.orpha.net/ORDO/Orphanet_280142,Severe combined immunodeficiency due to LCK deficiency
